id,rowid,entity,text
17434,50584,3,as democrats defund the police movement marches on joe biden and kamala harris are aggressively pursuing their antilaw enforcement agendaeven as leftist riots and looting engulf democratcontrolled cities //tco/wvwhaij
12231,38315,5,crossfit under fire over founders controversial comments on george floyd //tco/ltawpahycf //tco/pusnqcdac
14491,42780,3,vice president of the minneapolis city council andrea jenkins says george floyd and officer chauvin worked at the same restaurant together for seventeen years they were coworkers for a very long time //tco/odobbhhlx
5848,19388,2,unsealed bodycam footage reveals new details of george floyds fatal arrest //tco/yvnzfkef
12605,38689,5,nfl commissioner roger goodell said that the killing of george floyd in minneapolis as well as other recent killings of african americans illustrated an urgent need for action //tco/ckykkxfstg
2303,7314,1,a white man and woman who were captured on video vandalizing a black lives matter street mural in california face hate crime charges officials announced tuesday //tco/xnero
16710,48720,4,new white house says trump may issue executive order on police reform //tco/kwdskikz //tco/spmipuvr
14127,42416,0,here are ten white people who destroyed communities after george floyds death //tco/fmgqzpdoq
6623,21150,2,minneapolis police officers have frequently diagnosed people in custody with excited delirium without consulting medical experts //tco/xrryyjhjyr
8434,27968,2,breonna taylors family amends their lawsuit against the louisville police officers alleging that the raid at her home that ended in her death was connected to a gentrification project //tco/dlznupvqe
9716,30952,3,rep val demings urged a nationwide review of police practices in the wake of the killing of george floyd whose death after he was detained by minneapolis police has sparked protests there for the past week //tco/gwhlbbieg
8764,28298,1,student newspaper in texas identifies a young black man who was critically injured in recent austin protests in an oped entitled his name is justin howell //tco/xcsjmtaqw
3541,11535,1,valrichardson black lives matter mum as black lives claimed by surge in violent crime //tco/diwgxfkte washtimes #blm #c…
4973,16180,1,george floyds story has been the story of black folks says rev al sharpton during his eulogythe reason we could never be who we wanted and dreamed of being is you kept your knee on our neck like george we couldnt breathe you wouldnt take your knee off our neck //tco/vkcozpwxz
14547,43010,0,repgosar this has nothing to do with george floyd — its all about power the violent leftists will defile destroy and burn down you…
15995,47074,3,in the wake of calls to defund police albuquerque creates an alternative department //tco/udcwstk
15966,47045,1,george floyds death in police custody has sparked urgent push for racial reform across the globe there are more stories to tell we are committed to telling them
3493,11487,2,dc police stop black preborn lives matter street painting arrest two protesters //tco/qqqixmtw #mpd
11384,36174,1,george floyd said he cant breathe nearly times on police bodycam footage //tco/dwnalysrz //tco/trfvorpxr
10130,32504,5,watch a group of boston nurses took a knee outside their hospital to show solidarity with protesters //tco/xbttghpe //tco/bpvgsqqaje
16614,48624,4,trump planning to announce police reform executive order //tco/pclcjmf //tco/toqavydqb
8583,28117,0,mourners pay their respects before the funeral for george floyd in houston //tco/mntchevdd📷 callaghan ohare / reuters //tco/xytumxab
2787,8438,5,tucker carlson sees bigname advertisers bolt after comments on black lives matter //tco/qsirsxvcy //tco/jmqqjkfg
5543,17796,0,watch thereval sharpton flattens conservative hugh hewitt for claiming george floyd to blame for covid spikes //tco/eamjjqon
7784,25116,1,im asking you is that what a black man is worth twenty dollars philonise floyd george floyds brother delivers a powerful opening statement before the house judiciary committee in a hearing on police brutality //tco/psrkrb //tco/keahvsyr
10947,34576,3,a pennsylvania county commissioner is facing widespread calls to resign after remarks he made about the black lives matter movement and the protests in philadelphia over the death of george floyd //tco/dkcrwddlhf
16732,48742,3,new biden democrats seek to shut down calls to defund police //tco/litngpfznt //tco/fpalpabpj
11243,34872,1,protest latest //tco/hztxrxclij— protests grow violent in brooklyn—atlanta sees violence spark outside cnn —protest outside white house draws secret service in wake of george floyds death //tco/bikzns
15461,45795,2,civilian oversight on the police force is going to be whats next calnbc reports of police reform in louisville following the city councils passage of breonnas law banning noknock warrants //tco/lwtznekhd
10348,32722,4,minnesota gov tim walz says he is authorizing the full mobilization of the minnesota national guard an action that has never been taken in its year history //tco/xthbwsf //tco/xsxbjjtp
5187,16394,3,new york city mayor bill de blasio has appointed two people to investigate the nypd after a police cruiser was seen hitting a group of protesters saturday //tco/dbmseyhik
5742,18399,1,its not about this is john this is rebecca the photographer al j thompson said of his portraits of protesters in new york i want to direct the audience to understand we are george floyd we are one //tco/eueuthe
6093,19633,2,what is felony murder arimelber explains the new charges filed against the four officers involved in the death of george floyd //tco/uyaupe //tco/rysysfm
7971,26153,2,weapons were the first warning we analyzed dozens of videos spoke with witnesses and reviewed police guidelines to try to understand how the police in philadelphia used tear gas on trapped protesters watch our investigation //tco/zrfoshu
8408,27942,2,a man who vandalized an auto parts store in minneapolis during protests over the death of george floyd is believed to have ties to a white supremacy group and was trying to stir tensions according to a new court filing //tco/mdzuxgvggj
10655,34284,1,this is not murder but a hate crimegeorge floyds niece brooke williams makes impassioned remarks at his funeral saying laws were already put in place for the african american system to fail //tco/qgxmuwgbz //tco/wvwitfpfgg
3153,10312,1,pair who painted over black lives matter mural decry double standard and hypocrisy over hate crime chargewhen we stand up and give them a little iota a taste of their own medicine this is the extreme measures that are being taken //tco/bvdvbmejo
12762,38846,3,excop val demings urges review of police practices after death of george floyd //tco/imytwtjai //tco/plzutfrxh
9487,30225,5,owner of damaged dc restaurant before anyone puts a single word in our mouths black lives matter //tco/nuimdoyuzz
8951,28485,1,demonstrators start a fire near the white house as they protest the death of george floyd📷 alex brandon / ap //tco/ehdbdfvf
17408,50392,0,timcast every single atlanta cop should walk off the jobthis is actually a bipartisan positionthe left wants to defund disband o…
8139,26321,2,fury over the death of breonna taylor a black medical worker who was shot in her home by the police has been growing driving tense demonstrations in louisville kentucky and elsewhere heres what to know about taylors death //tco/djuylxvg
5003,16210,3,george floyd whose death in police custody has sparked massive protests throughout the united states tested positive for the novel coronavirus in a new autopsy report //tco/csrlenjdb
159,251,4,the slain rapper and actors career only lasted five years but some of his music contains lyrics that seem to echo themes now being discussed as black lives matter protests sweep the globe //tco/gkdhsgxm
685,2502,5,mitt romney joins a march protesting the death of george floyd we need to stand up and say that black lives matter //tco/pgltmguk
1,93,2,when it affects your children and other people you see that are helpless thats when you feel you need to stand upatlanta dream player renee montgomery talks about racism and atlanta dream coowner sen kelly loeffler putting out a statement against black lives matter //tco/loqfwooao
1977,6631,1,my black friends matter these young students held signs with powerful messages at a kidfriendly protest in kansas city mo //tco/tuxxhzgfh //tco/psdkoskjk
1424,4975,0,social media giants like facebook publicly support black lives matter and its mission but content on their platforms may be compromising the movement for racial justice listen to todays episode of the daily //tco/pckxcei
211,303,3,houston mayor sylvester turner said he will sign an executive order to ban chokeholds in the city during his remarks at george floyds funeral we will ban chokeholds and strangle holds in this city we will require deescalation //tco/krkbnlrjt //tco/ksgvezjquy
1074,3684,1,hes just shown blatantly over and over again that hes a racist said one black lives matter protester //tco/efygemsi
1314,4712,4,president trump is criticizing new york citys plan to paint black lives matter on th avenue outside trump tower — calling it a symbol of hatethe move comes as trump has stepped up his defense of confederate symbols and monuments //tco/cizmowa
1859,6513,5,husband of los angeles da faces misdemeanor charges after allegedly pointing gun at black lives matter protesters //tco/fysgclcryz
1385,4936,2,at the height of black lives matter protests in new york city the police were repeatedly filmed using force against peaceful protesterswe reviewed more than videos in many force did not appear warranted this thread contains scenes of violence //tco/hzsigalq
32,124,5,every nba player who restarted the leagues season on thursday kneeled during the national anthem wearing black lives matter shirts //tco/atajmvfpd //tco/vapyck
245,337,5,health care workers around the country have held rallies and marches in solidarity with the black lives matter protests in response to the death of george floyd //tco/kzqeuflea
207,299,3,the dc council has passed an emergency bill to reform policing including measures that ban the use of tear gas and rubber bullets and prohibit the hiring of officers who were fired from another police department //tco/wmjgcbk
1227,4242,3,the potential running mates calls for reform have grown sharper as protests over police violence spread orlando activists say its too little too late //tco/cmrwkgdjf
1500,5350,3,washington dc mayor on creation of black lives matter plaza during #demconvention i said enough i said enough for every black and brown american who has experienced injustice enough for every american who believes in justice //tco/ckzrqxtqw //tco/ficrogj
688,2505,5,black lives matter cofounder alicia garza we see companies and corporations across the nation saying yes yes black lives matter but we havent actually dived into what are your practices when it comes to your black employees //tco/gcmpnanr
1976,6630,0,cbseveningnews protesters around the country are toppling confederate statues and other monuments that they see as historic symbols of…
572,2183,1,everything you need to know about defunding the police which has become a central tenet of the black lives matter movement //tco/hjmamleove
176,268,1,patrick hutchinson the black man seen carrying an injured white man to safety during a chaotic scene at protests in london tells cnn he did it to avoid catastrophe //tco/fwfraqdibf //tco/wtmyyau
1682,5815,1,tulsa protesters use race massacre tombstones to defend a black lives matter mural //tco/emgxxvou
1429,4980,1,jmartnyt new back on the trail — in ky bookerky may fall short but he has harnessed blm in a state boiling w anger to overcome a…
1546,5396,2,three people have been arrested and a fourth was issued a summons after a black lives matter mural on manhattans fifth avenue in front of trump tower was vandalized with blue paint friday afternoon police say //tco/tbqhqptn
1832,6215,3,the section of th street in front of the white house is now officially black lives matter plaza dc mayor muriel bowser tweeted a sign was put up to mark the change📷 getty //tco/vtzgpcayp
791,2889,0,americas pop stars spent the spring trying to write the song for our moment its a black lives matter anthem that may prevail //tco/mirohpwruo
179,271,5,amid unprecedented civil unrest in response to police brutality across the country trumps campaign is offering a onesie for babies on its website with the words baby lives matter in the script and style of the black lives matter movement logo //tco/xagbkgvk
590,2201,0,there is a lot of pressure that is mounting in this moment and i just hope that our government chooses to do the right thing the community organizer opal tometi said this is just the beginning //tco/piznvmet
648,2465,3,if chosen as joe bidens running mate rep demings says she would partner with black lives matter to create advisory boards on police misconduct and substandard housing…education…lending other areas where we frequently see discrimination and racism //tco/jrvwmfwg
542,1748,1,watch child left sobbing after woman threatens to kill her mother for participating in black lives matter rally //tco/tneoi
970,3327,3,minneapolis city council has pledged to dissolve the citys police department and build a new public safety systemcity council president lisa bender said lawmakers voted for this move because our efforts at incremental reform have failed period //tco/kzbjryvsa
105,197,0,new research suggests black lives matter protests across the us have not led to a jump in coronavirus cases //tco/ntrqiqmylp
1293,4691,1,at a black lives matter protest a young korean american man named edmond hong grabbed a megaphone addressing other asian americans he described the need to stop being quiet in the fight against racism hear why on this episode of nprcodeswitch //tco/lqrbztuqf //tco/btlwdtn
172,264,0,the us embassy in seoul south korea has removed a large banner for the black lives matter movement after a request from state department leadership and has taken down a rainbow flag that celebrates lgbtq pride //tco/oullmds
1626,5476,1,watch black lives matter cofounder alicia garza explains the phrase defund the police means invest in the resources that our communities need //tco/rbkgunrpm
1259,4274,0,as one publichealth expert told the daily beast this week we have to be careful that racial injustice isnt compounded by health injustice //tco/ofkcvfzrj
1334,4732,3,after an unveiling attended by dc mayor muriel bowser black lives matter now adorns an official street sign near the white house — and a yellowlettered mural that spans two city blocks //tco/mfknjqj
1929,6583,0,six flags apologizes for questioning guests shirts supporting racial justice //tco/aitybimskx
1764,5897,5,what made roger goodell say black lives matter and where it leaves the nfl //tco/muggyrxxu
384,1590,1,go home racists blm counterprotesters shout down white nationalists in stone mountain georgia //tco/nzfjohqrlb
709,2807,1,some people that think that just playing and seeing black lives matter on the floor is sufficient others think participating in protest and funding voter registration efforts—or going on strike—are appropriate //tco/ggckbngbq
1511,5361,0,a recent installment of longrunning syndicated comic strip six chix tackling antimask rhetoric from a black lives matter movement perspective was pulled from some newspapersthis is a complete step back in the wrong direction the artist said //tco/mfpedjkcp
404,1610,0,yearold girl gets hit and knocked to the ground as men yelling all lives matter confront blm marchers //tco/blpveptp
1597,5447,1,public enemy anthem fight the power struck chord long before black lives matter protests //tco/ftzxyzty
71,163,0,a white man and a white woman who allegedly painted over a california communitys black lives matter mural are each facing a hate crime charge the contra costa county district attorneys office says //tco/bdnkmkyfh
1260,4275,5,the nfl released a video of commissioner roger gooddell admitting to having failed to listen to players who protested racial injustice and police brutality //tco/ektvpouk
1700,5833,5,britons toppled a slavers statue a guerrilla artist replaced it with a black lives matter protester //tco/ooqttmcfq
1296,4694,5,dolly parton tells billboard magazine that she supports the protest movement following the killing of george floyd and its push for racial justice i understand people having to make themselves known and felt and seen and of course black lives matter //tco/mfcrxul
1478,5029,5,jamila thomas and brianna agyemang proposed that the music industry hold a day of reflection after the death of george floyd its morphed into something broader on social media leading some to complain that black lives matter posts were being silenced //tco/pvghvavde
1091,3701,1,in an emotional video the talk show host pledged solidarity with those protesting against racial inequality //tco/gscimxv
495,1701,4,oregon mayor accused of driving car into black lives matter protesters //tco/asctbam
1090,3700,5,black beauty influencers are proving to be a tourdeforce in the black lives matter movement gripping the nation //tco/ymopfgur
1073,3683,1,six teenagers pulled off the regions largest protest against racism and police brutality in recent memory //tco/jlpkjqovt
1573,5423,2,a video of an oregon state police officer appearing to make a white power symbol at a black lives matter protest on saturday in salem oregon has prompted an internal investigation //tco/nvbgjyziv
219,311,0,family and close friends of george floyd are gathering in houston right now for his funeral two weeks after he was killed while in minneapolis police custody follow live updates //tco/bgwiygmkio
1888,6542,0,all lives matter may seem to some like a harmless even inclusive remark but author jason reynolds tells cbs news it simply isnt the reality in america because i live the life that i live i am certain that in this country all lives dont matter //tco/fmbyxzhst //tco/gyopexnjn
1049,3659,1,black lives matter protests are highlighting how indigenous communities are overpoliced and underprotected //tco/ihhljpf
237,329,1,thousands of people in brazil took the streets again this weekend in support of the black lives matter movement and to protest president jair bolsonaros government including its handling of the coronavirus pandemic //tco/ylrtwfwni
1874,6528,1,cbseveningnews john lewis fiery address at the march on washington still resonates years later and just a mile away from w…
932,3289,3,how identity politics built a broader racial justice coalition //tco/xtlhsi
143,235,1,a baltimorearea elementary school became the scene of an unlikely free speech battle because people kept washing away the chalk art messages and drawings that children created in support of the black lives matter movement //tco/yfnvurkrd
303,1196,1,high schooler told to remove black lives matter mask for graduate procession amid pandemic //tco/qyyzlayse
646,2463,0,there is no evidence yet that the wave of black lives matter protests across the us has sparked covid outbreaks in the more than weeks since they began a new study says //tco/mpxqiita
1549,5399,1,british slave trader statue has been replaced by sculpture of black lives matter protester in bristol england //tco/nupytmhyq
1501,5351,5,dolly parton shares support for the black lives matter movement and ongoing protests over racial injustice todayshow //tco/ousdpxi
1551,5401,5,legendary cricketer michael holding becomes emotional as he speaks of the racial prejudice his family has faced during a discussion about the black lives matter movement //tco/sostph
1685,5818,1,he held a black lives matter sign in americas most racist townthe result a viral video of abuse //tco/rcpazbdvkn
687,2504,1,protesters and activists have painted the words defund the police next to black lives matter on the street that leads to the white house where protesters have been demonstrating following george floyds death in police custody //tco/wwjstcml
1989,6643,1,fans match kpop group bts million black lives matter donation //tco/shohwvtj
1096,4111,5,nba players have lent their voices to black lives matter in historic fashion it feels like the start of a movement //tco/hboioygso
111,203,1,an yearold muslim woman arrested at a black lives matter protest in miami says her hijab was forcibly removed from her head for a booking photograph and she was not allowed to put it back on for several hours //tco/gifnarhhd
1848,6502,0,chueyburns discusses how president trumps racist rhetoric about the destruction of suburbs is contradicted by growing diversity and support for the black lives matter movement among many suburban voters //tco/hvbzabvyl //tco/duyhfcjac
1130,4145,1,the funeral motorcade of civil rights icon rep john lewis made a stop at black lives matter plaza in washington dc //tco/jgbscjubsl
1356,4907,1,young artists and activists in the bay area are combining social protest with performance i think that joy is a revolutionary emotion said one young dancer especially during these really hard apocalyptic times that we are living through //tco/rhzmqbbhlc
902,3259,1,throughout its history stone mountain has been used as a space for cross burnings and other white supremacist rituals today its an amusement park and one of georgias most popular tourist destinationsprotesters are fighting to have it taken down //tco/bbiwywwl
300,1193,1,black lives matter protests sparked surge in voter registrations in june //tco/yklinudxc
1343,4894,1,the british museum reopened on thursday after a coronavirus lockdown with some changes that were meant to address debates about britains past that have arisen from black lives matter protests //tco/vtjen
351,1244,5,drewlinzer #blacklivesmatter is the single most favorably viewed national political organization or politician in america right now…
1514,5364,1,a husband and wife in california were arrested on hate crimes and vandalism charges after they were seen on cellphone video yelling white power and only white lives matter at a black man and his girlfriend authorities say //tco/psxlyryj
830,2928,3,we need to stand up and say that black lives matter romney said while marching //tco/vxfpswk
146,238,5,a sweeping package of bills that aims to reform the new york city police department has passed the new york city council after a yearslong battle for the bills to be voted on some of which have been in the works since the death of eric garner in //tco/fpcadytad
36,128,1,players with the los angeles lakers and the los angeles clippers also took a knee during the national anthem ahead of their game in orlando //tco/bsvvxohqx //tco/meklsup
1463,5014,5,as several white men gathered near a black lives matter protest in new jersey one man yelled while kneeling on the neck of another who was facedown on the ground the ugly display drew a fierce condemnation //tco/vlrxan
1462,5013,1,the captains of englands leading soccer clubs have told the premier league that players intend to show their support for the black lives matter movement when the competition resumes next week //tco/xjzkhwzhjr
1070,3680,1,black lives matter this isnt a controversial statement said the nba legend //tco/wyvche
335,1228,1,juneteenth celebrations and black lives matter protests center ongoing calls for justice //tco/kkpxasxd
1509,5359,1,a black student in pennsylvania was starting his graduation procession when he was told to remove his face mask displaying the words black lives matter //tco/mzifbgkop
969,3326,0,the devaluing of black property has led to the devaluing of black lives //tco/crzxdcoo
1394,4945,1,white people in martinez california were charged on tuesday with a hate crime and other offenses after video appeared to show them vandalizing a black lives matter mural on july officials said //tco/oyjaoyyqxi
1868,6522,5,the boston red sox have turned a foot billboard outside fenway park into a sign dedicated to black lives matter just before the start of the season //tco/iowvldlckd //tco/kmkgyopsw
160,252,0,sleeping driving standing outside of an apartment buildingthese are some of the last things some black americans were doing before they were approached by police for one reason or anotherfor all of them the encounter ended in death //tco/mahtlwwoe
694,2511,3,dc mayor bowser had city workers friday paint the words black lives matter on the street that leads to the white house where protesters have been demonstrating following george floyds death in police custody //tco/fxsuavgpu
202,294,5,major corporations declaring support for the black lives matter movement after george floyds death are so far reluctant to voice support for the call to defund the police — a rally cry for a national reckoning over police brutality and systemic racism //tco/asfksfdldr
792,2890,5,americas pop stars spent the spring trying to write the song for our moment its a black lives matter anthem that may prevail //tco/myuojwgh
1135,4150,1,black lives matter v wolf filed on thursday in chicago federal court seeks an injunction permanently enjoining doj and dhs personnel from using violence against protesters and other tactics used in portland //tco/eaoyxiyvlt
1649,5499,1,richardengel protesters in london march in solidarity with george floyd and black lives matter here next to a statue of churchill …
567,2178,1,the black lives matter movement has pushed the church toward a more urgent confrontation with racism //tco/avzlzqnxz
1072,3682,1,the activist group was formed in los angeles home to one of the most violent police forces //tco/prpentu
1382,4933,1,at the height of black lives matter protests in new york city the police were repeatedly filmed using force against peaceful protesterswe reviewed more than videos in many force did not appear warranted //tco/yyolgsdf
1571,5421,2,a video of an oregon state police officer appearing to make a white power symbol at a black lives matter protest on saturday in salem oregon has prompted an internal investigation //tco/pzolxlenm
564,1770,1,minneapolis is burning shocking videos emerge as protesters seek justice for george floyd #blacklivesmatter #georgefloyd //tco/vzlplmao
1449,5000,0,abscribe cumulative rage despair amp grief surged like a tidal wave at dawn they stormed the street where mr floyd drew his last brea…
54,146,1,nearly two months after george floyds death set off massive national and international protests black lives matter demonstrations are still happening in places around the us //tco/drrgcqmc
152,244,5,with the eyes on the english premier leagues longawaited resumption players in both wednesdays games took a knee in a powerful and symbolic show of solidarity with the black lives matter movement //tco/hupwt
1427,4978,5,many travel companies joined the corporate rush to post in support of black lives matter on social media but some black travel influencers writers photographers publicists and organizations said the statements are just lip service //tco/ysqmtjgjj
1647,5497,4,black lives matter filed suit against president trump and his administration alleging their civil rights and first amendment right were violated after peaceful protesters were forced out of lafayette square //tco/cvjgej
161,253,2,an employee of philadelphia family court has been fired a court spokesman says after video surfaced showing the employee ripping signs off a fence and responding to someone who says black lives matter with not to me they dont //tco/mueogeitea
1081,3691,5,the star wars actor said he didnt know if hed have a career after speaking his mind at a black lives matter protest //tco/rnvmddognn
1295,4693,1,the white st louis couple who face felony charges for waving firearms at black lives matter protesters outside their home in june will speak at the rnc next week their lawyers confirmed to npr //tco/bkjgihnkq
918,3275,2,with the focus on black men who are targeted by police we often dont spend time thinking about all the women theyre connected to explains historian keishablainthere is no #blacklivesmatter activism without the activism of black women //tco/zaocaaeqc
1367,4918,1,as of last week bakers against racism had raised almost million for black lives matter chapters and hundreds of other groups working for racial justice //tco/kgbmbpqkn
657,2474,0,when you hear the name george floyd it will be the name of change says retired nba player stephen jackson floyds lifelong friend weve never had all races stand at one time and protest and understand that enough is enough black lives do matter //tco/nioyezpcx
799,2897,0,shared vulnerability can help show the way to solidarity //tco/pzhwman
513,1719,5,viral video leads to rapid firing of investment banker who confronted man writing black lives matter on his own property //tco/onoqgrax
570,2181,0,look in the mirror and also look at your payroll look at your schedule you need to do some housekeeping before you start saying black lives matter the chef nina compton said of the outpouring of white allyship following the death of george floyd //tco/tahzbfjej
77,169,3,new york city painted a black lives matter mural on the street directly outside of trump tower in midtown manhattan //tco/sceacpt //tco/smjmzzzqc
1411,4962,0,this movement lit a fire in me said tiana day and come to find out my dad was part of the movement against police brutality after rodney king my grandfather was part of the black panther movement i have so much black history in my life //tco/iwpzciu
250,342,2,police in maryland have arrested and charged the cyclist who was caught on video accosting three people posting flyers in support of the black lives matter movement //tco/wrpadsbb
1872,6526,1,generation z isnt waiting for social injustices to end on their own theyre taking to the streets fighting for change and revolutionizing activism in the process //tco/vhiqxjfxy //tco/jxsazkhlb
592,2203,0,stevesweatpants w/ all this crazy shit thats happening in the world i feel like its my job to tell the truth for my people beyon…
137,229,5,trevornoah says the stories of south africas history of apartheid are similar to whats happening in americawhat gives me hope is seeing black people white people brown people asian people everyone walking together saying black lives matter that gives me hope //tco/lmjmbrwt
1789,6172,4,facing possible electoral calamity republicans are now turning to a familiar playbook stoking fear by trying to redefine the blm movement as a radical leftist mob //tco/chwkpvnrd
945,3302,1,the yearold black lives matter supporter went missing after tweeting about being sexually assaulted by a black manheres what her death reveals about the plight of black women in the fight for justice //tco/olukmanu
1557,5407,1,live black lives matter mural is being painted on th ave in new york city in front of trump tower //tco/xrjblpze
956,3313,1,theres been a huge shift in public opinion on racism and policing especially among white peoplebut its not clear yet whether people who say they support black lives matter in polls also back concrete policy changes to combat racial inequality //tco/upknjqqp
582,2193,1,most of the leaders of occupy city hall—more than black activists—have day jobs in the nonprofit world their idea for the action which started after more than three weeks of black lives matter marches in the city was strategic and straightforward //tco/krnjyoa
7,99,1,as sen elizabeth warren addressed the #demconvention from the early childhood education center in springfield massachusetts the letters blm could be seen on a shelf over her left shoulder //tco/ekbvzotid
1967,6621,0,new calls to confront transphobia after murders of two black transgender women //tco/tesostp
1867,6521,5,boston red sox put up massive black lives matter billboard outside fenway park //tco/ulayetkst
1687,5820,0,when black lives matter came to white rural america //tco/fzwyhjqv
1433,4984,5,as social media companies like facebook and twitter celebrate juneteenth and pledge support for racial justice theres a gap between what their leaders are saying and the content their platforms actually promote writes kevin roose //tco/cuacnuit
1127,4142,0,richmond virginia leaders say white supremacists disguised themselves as black lives matter activists to start chaos at a protest on saturday but complicating that story is a more intricate entanglement of rival activist groups and police forces //tco/xxzryldow
309,1202,2,nevada sheriff tells library not to call after it shows support for #blacklivesmatter //tco/otidoghu
340,1233,2,philly family court officer caught ripping down black lives matter signs yelling they dont //tco/cvkjqqs
28,120,5,the minnesota wild defenseman knelt during a game between edmonton oilers and chicago blackhawks while wearing a hockey diversity alliance hoodie with black lives matter written on the sleeves dumba who is canadian stood for the canadian anthem //tco/xhhruhfn
1609,5459,5,when the english premier league resumes wednesday not only will the stadiums be empty but soccer stars names wont appear on the back of their jerseys instead all players shirts will say black lives matter //tco/vnwryfvfso
1821,6204,1,after months spent avoiding contact as much as possible europeans took to the streets this past weekend for black lives matter protests //tco/ecoxnjpb
6,98,5,a mural paying tribute to country singer dolly parton and her stance on the black lives matter movement has emerged outside a music venue in nashville //tco/gqeenaqqq //tco/pmxbmapa
704,2521,0,black people across america are powerful and resilient creative and innovative but we shouldnt always have to be says mspackyetti we should be allowed to be human but instead we are managing a crisis within a crisis //tco/ecxgdfyzmh
43,135,1,a statue of robert e lee has stood in richmond virginia for over a centurybut tonight a hologram of george floyd will light up the statue which is now covered in spraypainted phrases like black lives matter and stop white supremacy //tco/fkadqinx
1423,4974,5,bubba wallaces emergence as a central figure in the sports worlds reckoning with racism surprised many people including his mother //tco/fqfecqslk
1814,6197,1,as antiracism protests sweep across the world sports are finding they cant stay out of politics //tco/bihdirrx
860,2958,0,the history behind the antiblack lives matter protests in merrick ny //tco/zuafyrir
1908,6562,5,blackowned businesses buoyed by sales boost as nation reckons with racism //tco/gzjhlpxzi
20,112,1,a black lives matter mural in indianapolis was vandalized just one week after a group of artists painted it //tco/exnpkavrz
676,2493,5,eugene robinson i thought i would never see mitt romney the most rock ribbed republican in creation marching in a protest in washington and saying black lives matter //tco/nmjjfukypp
145,237,0,rayshard brooks viewing will be held on june at atlantas ebenezer baptist churchthe viewing is open to the public however no cameras will be allowed inside social distancing guidelines will be followed and masks will be required //tco/rxdsbvxfpr
841,2939,0,the history behind the antiblack lives matter protests in merrick ny //tco/jltdctnr
1883,6537,3,new york city paints black lives matter in front of trump tower //tco/wrjzfohkpa
1650,5500,1,givetash thousands gathering in london for #blacklivesmatter protests today beginning in hyde park with many telling me racism is no…
1844,6498,5,mets and marlins walk off field leave black lives matter shirt on home plate //tco/irzsmhbc
1555,5405,3,legendary cricketer michael holding becomes emotional as he speaks of the racial prejudice his family has faced during a discussion about the black lives matter movement //tco/gblaqljip
1588,5438,1,there is no evidence yet that the wave of black lives matter protests across the us has sparked covid outbreaks in the more than weeks since they began a new study says //tco/vkmfbpjg
246,338,5,kpop fans some of the strongest forces on social media are using their power on the internet to rally around the black lives matter movement following the death of george floyd at the hands of police //tco/lygmfmvnz
662,2479,5,black lives matter cofounder alicia garza i think that we are certainly approaching a tipping point and we are seeing some really incredible shifts culturally in our understanding of what racism is and isnt //tco/slskiirq
23,115,0,dozens of people from within the neighborhood and outside of it have showed up in support of the little girl whos black lives matter chalk message was getting washed away everyday //tco/gpfigvcy
1355,4906,1,the size and scope of social protests in cities like chicago since george floyds death have broadened support for the black lives matter movement but some activists remain skeptical of their new allies commitment //tco/rpmohlazj
1407,4958,0,motokorich in japan people often say there is no racism activists and scholars say its time the public seized this global moment…
668,2485,5,black lives matter cofounder alicia garza i think that we are certainly approaching a tipping point and we are seeing some really incredible shifts culturally in our understanding of what racism is and isnt //tco/ntxuzhgp
1709,5842,1,black women in italy werent being heard then black lives matter protests began in the united states //tco/ujwhfre
1693,5826,4,analysis trump tried to blame black lives matter protests for the coronavirus surge the data dont support his claim //tco/sqebmbe
1797,6180,1,the movement for black lives doesnt consider itself leaderless but rather leaderful //tco/dwreuh
358,1251,1,tusk passing cars honked in support passengers hung out the windows of cars with clenched fists raised and homemade sign proclaim…
1854,6508,4,a michigan official used the nword when asked why he wasnt wearing a mask then he doubled down with more racial slurs //tco/vyovntlnbl
1415,4966,0,igrullonpaz new black trans women have always taken care of their own theyve been pushed to the margins of both the lgbtq move…
1688,5821,1,wall of moms black lives matter protesters sue trump administration for use of tear gas force in portland //tco/xhjvfgaffe
98,190,1,the recent protests have finally given millions of americans renewed language to discuss the messy reality of a nation in the grips of structural racism ⁠— imbuing this july with new meaning about being an american peniel joseph writes for cnnopinion //tco/lbcseibto
1879,6533,1,uk city removes statue of black lives matter protester that replaced monument to a slave trader //tco/eooichy
877,3234,5,elevenyearold jolia bossette joins nhassenfeld in a new episode of today explained to kids that takes on the summer of protests and violencelisten here //tco/rxjoiiineand watch jolias explanation of what black lives matter means to her //tco/ufjfgynxq
1668,5801,0,perspective some afrolatinos say the phrase latinos for black lives matter makes no sense //tco/mibyirvhg
1738,5871,0,from wake word to woke word siri and alexa tell you black lives matter but tech still has a diversity problem //tco/zsredqfa
1994,6648,3,congressional democrats kneel in silence for minutes and seconds in remembrance of george floyd at emancipation hall at the us capitol //tco/dwnctsrdfm //tco/hjpcohx
1656,5506,2,opinion schenectadys chief of police eric s clifford black lives matter so i knelt and marched with protestors for george floyd //tco/pbdlbucsd nbcnewsthink
1324,4722,1,activists added defund the police next to the yellow black lives matter painted on a street near the white house npr asked dc mayor muriel bowser if shes reconsidering her budget proposal to increase police fundingnot at all she said //tco/oajbyhube
1781,6164,1,as the black lives matter movement aims to translate protest energy into political action an earlier generation of activists offers words of advice and caution //tco/lvzyzrox
